,0.1-1.0,1.0-20.0,4.0-14.0,4.0-20.0
2020-03-07 20:59:59,1.58921570706e-07,4.08869582748e-09,2.84518069612e-09,2.84518069612e-09
2020-03-07 21:14:59,1.61295730234e-07,3.683131088e-09,2.43126850667e-09,2.43126850667e-09
2020-03-07 21:29:59,1.62317612906e-07,5.82335443295e-09,5.02038942692e-09,5.02038942692e-09
2020-03-07 21:44:59,1.60188241081e-07,5.09304949515e-09,4.00439449805e-09,4.00439449805e-09
2020-03-07 21:59:59,1.52991443209e-07,5.24989978847e-09,4.04317639313e-09,4.04317639313e-09
2020-03-07 22:14:59,1.5820116157e-07,6.36099101158e-09,4.28269844365e-09,4.28269844365e-09
2020-03-07 22:29:59,1.62585037204e-07,5.56663480697e-09,3.67578387231e-09,3.67578387231e-09
2020-03-07 22:44:59,1.51873484155e-07,6.2514471453e-09,5.26188472027e-09,5.26188472027e-09
2020-03-07 22:59:59,1.48795244336e-07,6.17643836687e-09,5.13886930106e-09,5.13886930106e-09
2020-03-07 23:14:59,1.55186654323e-07,9.06033128582e-09,6.91211332906e-09,6.91211332906e-09
2020-03-07 23:29:59,1.6092144245e-07,1.45161901655e-08,9.42903898545e-09,9.42903898545e-09
2020-03-07 23:44:59,1.54530603805e-07,1.21139113969e-08,6.71959989571e-09,6.71959989571e-09
2020-03-07 23:59:59,1.55433238815e-07,8.2509801161e-09,6.26566339756e-09,6.26566339756e-09
2020-03-08 00:14:59,1.55480632106e-07,6.57371384343e-09,5.21641452792e-09,5.21641452792e-09
2020-03-08 00:29:59,1.60718501939e-07,7.14280360571e-09,5.77047656956e-09,5.77047656956e-09
2020-03-08 00:44:59,1.62777541333e-07,1.48969954751e-08,7.9124990076e-09,7.9124990076e-09
2020-03-08 00:59:59,2.58346901316e-07,1.46412315827e-08,6.86533104261e-09,6.86533104261e-09
2020-03-08 01:14:59,2.19147097408e-07,6.32710348381e-09,4.66537719051e-09,4.66537719051e-09
2020-03-08 01:29:59,1.63021238543e-07,4.84503371752e-09,3.62891965335e-09,3.62891965335e-09
2020-03-08 01:44:59,1.55413955002e-07,5.64709410256e-09,4.53156527958e-09,4.53156527958e-09
2020-03-08 01:59:59,1.53222671466e-07,6.07121814257e-09,4.87529560024e-09,4.87529560024e-09
2020-03-08 02:14:59,1.59457578624e-07,4.99869315553e-09,3.80409313504e-09,3.80409313504e-09
2020-03-08 02:29:59,1.56122706625e-07,5.03322534848e-09,3.91286188026e-09,3.91286188026e-09
2020-03-08 02:44:59,1.6029660136e-07,5.13830085482e-09,4.09840635649e-09,4.09840635649e-09
2020-03-08 02:59:59,1.58830239488e-07,5.33305172748e-09,4.31623937952e-09,4.31623937952e-09
2020-03-08 03:14:59,1.57562636108e-07,5.44347246266e-09,4.36124124403e-09,4.36124124403e-09
2020-03-08 03:29:59,1.59811242172e-07,5.24384683302e-09,4.16515105195e-09,4.16515105195e-09
2020-03-08 03:44:59,1.62785788632e-07,4.85608309454e-09,3.76496656928e-09,3.76496656928e-09
2020-03-08 03:59:59,1.61496010525e-07,5.40663956811e-09,4.35387458388e-09,4.35387458388e-09
2020-03-08 04:14:59,1.63421861143e-07,5.80849589519e-09,4.81212364164e-09,4.81212364164e-09
2020-03-08 04:29:59,1.68673393458e-07,5.03663947875e-09,3.89951303917e-09,3.89951303917e-09
2020-03-08 04:44:59,1.60118745564e-07,1.293775181e-08,1.25165048419e-08,1.25165048419e-08
2020-03-08 04:59:59,1.61767561394e-07,1.35321645617e-08,1.31569101594e-08,1.31569101594e-08
2020-03-08 05:14:59,1.600912323e-07,6.61882830482e-09,5.83673175422e-09,5.83673175422e-09
2020-03-08 05:29:59,1.54328361292e-07,6.16028260692e-09,5.22740010256e-09,5.22740010256e-09
2020-03-08 05:44:59,1.61108715936e-07,5.60279556934e-09,4.36557614325e-09,4.36557614325e-09
2020-03-08 05:59:59,1.58503396413e-07,5.67507197569e-09,4.26774081894e-09,4.26774081894e-09
2020-03-08 06:14:59,1.62559156579e-07,7.18907725596e-09,6.37264596676e-09,6.37264596676e-09
2020-03-08 06:29:59,1.64777175032e-07,7.83514790935e-09,7.11266825229e-09,7.11266825229e-09
2020-03-08 06:44:59,1.55901322241e-07,5.14487213283e-09,3.93303993874e-09,3.93303993874e-09
2020-03-08 06:59:59,1.60268916116e-07,5.89563966029e-09,4.86767658725e-09,4.86767658725e-09
2020-03-08 07:14:59,1.64648714045e-07,5.43920496253e-09,4.37259582888e-09,4.37259582888e-09
2020-03-08 07:29:59,1.64326200464e-07,5.22308380278e-09,4.07046094755e-09,4.07046094755e-09
2020-03-08 07:44:59,1.6084457604e-07,4.7863498677e-09,3.70091137304e-09,3.70091137304e-09
2020-03-08 07:59:59,1.56758970911e-07,5.08610388166e-09,4.0255351945e-09,4.0255351945e-09
2020-03-08 08:14:59,1.65589161488e-07,4.28625691064e-09,3.12814516771e-09,3.12814516771e-09
2020-03-08 08:29:59,1.58865901547e-07,4.43131613606e-09,3.38691013477e-09,3.38691013477e-09
2020-03-08 08:44:59,1.61628444961e-07,4.81404162808e-09,3.75449314348e-09,3.75449314348e-09
2020-03-08 08:59:59,1.66913279288e-07,4.42947218021e-09,3.30828505819e-09,3.30828505819e-09
2020-03-08 09:14:59,1.70352551779e-07,4.98761612145e-09,3.98389846634e-09,3.98389846634e-09
2020-03-08 09:29:59,1.66379216585e-07,4.55876740533e-09,3.43720771935e-09,3.43720771935e-09
2020-03-08 09:44:59,1.63335434582e-07,4.00424239959e-09,2.74690904195e-09,2.74690904195e-09
2020-03-08 09:59:59,1.72612543484e-07,3.86403173509e-09,2.63362386897e-09,2.63362386897e-09
